query_id,object_id,domain_id,relevance
q-rf_1239_sprint-routing_hard_v3-0044,obj-16-03-noise_level-01-cnm01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0044,obj-04-03-noise_level-01-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0044,obj-12-01-noise_level-01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0045,obj-04-03-noise_level-03,domain-04,2
q-rf_1239_sprint-routing_hard_v3-0045,obj-09-04-noise_level-02,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0045,obj-12-01-noise_level-02,domain-12,2
q-rf_1239_sprint-routing_hard_v3-0045,obj-04-03-noise_level-02-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0045,obj-09-04-noise_level-02-snm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0045,obj-12-01-noise_level-01-cnm01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0045,obj-11-02-noise_level-01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0045,obj-16-03-noise_level-02-cnm01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0046,obj-03-03-noise_level-03,domain-03,2
q-rf_1239_sprint-routing_hard_v3-0046,obj-08-04-noise_level-02,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0046,obj-03-03-noise_level-02-cnm01,domain-03,1
q-rf_1239_sprint-routing_hard_v3-0046,obj-08-04-noise_level-01-cnm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0046,obj-04-02-noise_level-01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0046,obj-15-03-noise_level-02-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0047,obj-06-04-parking_availability-01,domain-06,2
q-rf_1239_sprint-routing_hard_v3-0047,obj-09-01-parking_availability-01,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0047,obj-06-04-parking_availability-01-snm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0047,obj-09-01-parking_availability-01-snm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0047,obj-02-02-parking_availability-02-cnm01,domain-02,1
q-rf_1239_sprint-routing_hard_v3-0047,obj-13-03-parking_availability-01-cnm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0047,obj-14-02-parking_availability-02-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0048,obj-06-04-parking_availability-02,domain-06,2
q-rf_1239_sprint-routing_hard_v3-0048,obj-09-01-parking_availability-02,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0048,obj-14-02-parking_availability-01,domain-14,2
q-rf_1239_sprint-routing_hard_v3-0048,obj-06-04-parking_availability-01-cnm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0048,obj-09-01-parking_availability-01-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0048,obj-14-02-parking_availability-01-snm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0048,obj-02-02-parking_availability-01,domain-02,1
q-rf_1239_sprint-routing_hard_v3-0048,obj-13-03-parking_availability-02-cnm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0049,obj-01-02-parking_availability-02,domain-01,2
q-rf_1239_sprint-routing_hard_v3-0049,obj-06-03-parking_availability-01,domain-06,2
q-rf_1239_sprint-routing_hard_v3-0049,obj-01-02-parking_availability-01-cnm01,domain-01,1
q-rf_1239_sprint-routing_hard_v3-0049,obj-06-03-parking_availability-01-snm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0049,obj-08-01-parking_availability-02-cnm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0049,obj-13-02-parking_availability-01-cnm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0050,obj-08-01-parking_availability-03,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0050,obj-13-02-parking_availability-02,domain-13,2
q-rf_1239_sprint-routing_hard_v3-0050,obj-08-01-parking_availability-02-cnm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0050,obj-13-02-parking_availability-01-cnm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0050,obj-01-02-parking_availability-01-cnm01,domain-01,1
q-rf_1239_sprint-routing_hard_v3-0050,obj-06-03-parking_availability-01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0051,obj-05-04-parking_availability-01,domain-05,2
q-rf_1239_sprint-routing_hard_v3-0051,obj-08-01-parking_availability-01,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0051,obj-05-04-parking_availability-01-snm01,domain-05,1
q-rf_1239_sprint-routing_hard_v3-0051,obj-08-01-parking_availability-01-snm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0051,obj-06-03-parking_availability-01-cnm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0051,obj-13-02-parking_availability-02-cnm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0052,obj-08-01-parking_availability-02,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0052,obj-13-02-parking_availability-01,domain-13,2
q-rf_1239_sprint-routing_hard_v3-0052,obj-08-01-parking_availability-01-cnm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0052,obj-13-02-parking_availability-01-snm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0052,obj-01-02-parking_availability-01,domain-01,1
q-rf_1239_sprint-routing_hard_v3-0052,obj-05-04-parking_availability-01-cnm01,domain-05,1
q-rf_1239_sprint-routing_hard_v3-0053,obj-11-02-parking_availability-02,domain-11,2
q-rf_1239_sprint-routing_hard_v3-0053,obj-16-03-parking_availability-01,domain-16,2
q-rf_1239_sprint-routing_hard_v3-0053,obj-11-02-parking_availability-01-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0053,obj-16-03-parking_availability-01-snm01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0053,obj-04-03-parking_availability-01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0053,obj-09-04-parking_availability-02-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0054,obj-09-04-parking_availability-03,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0054,obj-12-01-parking_availability-03,domain-12,2
q-rf_1239_sprint-routing_hard_v3-0054,obj-09-04-parking_availability-02-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0054,obj-12-01-parking_availability-02-cnm01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0054,obj-04-03-parking_availability-01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0054,obj-11-02-parking_availability-01-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0054,obj-16-03-parking_availability-01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0055,obj-04-03-parking_availability-02,domain-04,2
q-rf_1239_sprint-routing_hard_v3-0055,obj-09-04-parking_availability-01,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0055,obj-04-03-parking_availability-01-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0055,obj-09-04-parking_availability-01-snm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0055,obj-11-02-parking_availability-02-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0055,obj-16-03-parking_availability-01-cnm01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0056,obj-11-02-parking_availability-03,domain-11,2
q-rf_1239_sprint-routing_hard_v3-0056,obj-16-03-parking_availability-02,domain-16,2
q-rf_1239_sprint-routing_hard_v3-0056,obj-11-02-parking_availability-02-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0056,obj-16-03-parking_availability-01-cnm01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0056,obj-04-03-parking_availability-01-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0056,obj-09-04-parking_availability-01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0056,obj-12-01-parking_availability-01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0057,obj-09-04-parking_availability-02,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0057,obj-12-01-parking_availability-02,domain-12,2
q-rf_1239_sprint-routing_hard_v3-0057,obj-09-04-parking_availability-01-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0057,obj-12-01-parking_availability-01-cnm01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0057,obj-04-03-parking_availability-02-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0057,obj-11-02-parking_availability-01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0058,obj-08-04-parking_availability-03,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0058,obj-11-01-parking_availability-03,domain-11,2
q-rf_1239_sprint-routing_hard_v3-0058,obj-08-04-parking_availability-02-cnm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0058,obj-11-01-parking_availability-02-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0058,obj-03-03-parking_availability-01,domain-03,1
q-rf_1239_sprint-routing_hard_v3-0058,obj-04-02-parking_availability-01-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0058,obj-15-03-parking_availability-01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0059,obj-08-04-parking_availability-02,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0059,obj-11-01-parking_availability-02,domain-11,2
q-rf_1239_sprint-routing_hard_v3-0059,obj-08-04-parking_availability-01-cnm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0059,obj-11-01-parking_availability-01-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0059,obj-03-03-parking_availability-02-cnm01,domain-03,1
q-rf_1239_sprint-routing_hard_v3-0059,obj-04-02-parking_availability-01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0059,obj-15-03-parking_availability-02-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0060,obj-06-04-rainfall-01,domain-06,2
q-rf_1239_sprint-routing_hard_v3-0060,obj-09-01-rainfall-01,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0060,obj-06-04-rainfall-01-snm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0060,obj-09-01-rainfall-01-snm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0060,obj-13-03-rainfall-01-cnm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0060,obj-14-02-rainfall-02-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0061,obj-06-04-rainfall-02,domain-06,2
q-rf_1239_sprint-routing_hard_v3-0061,obj-09-01-rainfall-02,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0061,obj-06-04-rainfall-01-cnm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0061,obj-09-01-rainfall-01-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0061,obj-02-02-rainfall-01,domain-02,1
q-rf_1239_sprint-routing_hard_v3-0061,obj-13-03-rainfall-02-cnm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0062,obj-07-04-rainfall-01,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0062,obj-10-01-rainfall-01,domain-10,2
q-rf_1239_sprint-routing_hard_v3-0062,obj-07-04-rainfall-01-snm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0062,obj-10-01-rainfall-01-snm01,domain-10,1
q-rf_1239_sprint-routing_hard_v3-0062,obj-14-03-rainfall-01-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0062,obj-15-02-rainfall-02-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0063,obj-07-04-rainfall-02,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0063,obj-10-01-rainfall-02,domain-10,2
q-rf_1239_sprint-routing_hard_v3-0063,obj-07-04-rainfall-01-cnm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0063,obj-10-01-rainfall-01-cnm01,domain-10,1
q-rf_1239_sprint-routing_hard_v3-0063,obj-03-02-rainfall-01,domain-03,1
q-rf_1239_sprint-routing_hard_v3-0063,obj-14-03-rainfall-02-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0064,obj-04-03-rainfall-02,domain-04,2
q-rf_1239_sprint-routing_hard_v3-0064,obj-09-04-rainfall-01,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0064,obj-04-03-rainfall-01-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0064,obj-09-04-rainfall-01-snm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0064,obj-11-02-rainfall-02-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0064,obj-16-03-rainfall-01-cnm01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0065,obj-09-04-rainfall-02,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0065,obj-12-01-rainfall-02,domain-12,2
q-rf_1239_sprint-routing_hard_v3-0065,obj-09-04-rainfall-01-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0065,obj-12-01-rainfall-01-cnm01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0065,obj-04-03-rainfall-02-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0065,obj-11-02-rainfall-01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0066,obj-08-04-rainfall-02,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0066,obj-11-01-rainfall-02,domain-11,2
q-rf_1239_sprint-routing_hard_v3-0066,obj-08-04-rainfall-01-cnm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0066,obj-11-01-rainfall-01-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0066,obj-04-02-rainfall-01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0066,obj-15-03-rainfall-02-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0067,obj-06-04-street_light_state-03,domain-06,2
q-rf_1239_sprint-routing_hard_v3-0067,obj-09-01-street_light_state-03,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0067,obj-06-04-street_light_state-02-cnm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0067,obj-09-01-street_light_state-02-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0067,obj-02-02-street_light_state-01-cnm01,domain-02,1
q-rf_1239_sprint-routing_hard_v3-0067,obj-13-03-street_light_state-01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0068,obj-06-04-street_light_state-01,domain-06,2
q-rf_1239_sprint-routing_hard_v3-0068,obj-09-01-street_light_state-01,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0068,obj-06-04-street_light_state-01-snm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0068,obj-09-01-street_light_state-01-snm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0068,obj-13-03-street_light_state-01-cnm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0068,obj-14-02-street_light_state-02-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0069,obj-07-04-street_light_state-01,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0069,obj-10-01-street_light_state-01,domain-10,2
q-rf_1239_sprint-routing_hard_v3-0069,obj-07-04-street_light_state-01-snm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0069,obj-10-01-street_light_state-01-snm01,domain-10,1
q-rf_1239_sprint-routing_hard_v3-0069,obj-03-02-street_light_state-02-cnm01,domain-03,1
q-rf_1239_sprint-routing_hard_v3-0069,obj-14-03-street_light_state-01-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0070,obj-07-04-street_light_state-02,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0070,obj-10-01-street_light_state-02,domain-10,2
q-rf_1239_sprint-routing_hard_v3-0070,obj-07-04-street_light_state-01-cnm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0070,obj-10-01-street_light_state-01-cnm01,domain-10,1
q-rf_1239_sprint-routing_hard_v3-0070,obj-03-02-street_light_state-01,domain-03,1
q-rf_1239_sprint-routing_hard_v3-0070,obj-14-03-street_light_state-02-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0071,obj-09-04-street_light_state-03,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0071,obj-12-01-street_light_state-03,domain-12,2
q-rf_1239_sprint-routing_hard_v3-0071,obj-09-04-street_light_state-02-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0071,obj-12-01-street_light_state-02-cnm01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0071,obj-04-03-street_light_state-01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0071,obj-11-02-street_light_state-01-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0071,obj-16-03-street_light_state-01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0072,obj-09-04-street_light_state-02,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0072,obj-12-01-street_light_state-02,domain-12,2
q-rf_1239_sprint-routing_hard_v3-0072,obj-09-04-street_light_state-01-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0072,obj-12-01-street_light_state-01-cnm01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0072,obj-04-03-street_light_state-02-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0072,obj-11-02-street_light_state-01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0072,obj-16-03-street_light_state-02-cnm01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0073,obj-08-04-street_light_state-02,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0073,obj-11-01-street_light_state-02,domain-11,2
q-rf_1239_sprint-routing_hard_v3-0073,obj-08-04-street_light_state-01-cnm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0073,obj-11-01-street_light_state-01-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0073,obj-04-02-street_light_state-01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0073,obj-15-03-street_light_state-02-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0074,obj-02-02-temperature-02,domain-02,2
q-rf_1239_sprint-routing_hard_v3-0074,obj-07-03-temperature-01,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0074,obj-02-02-temperature-01-cnm01,domain-02,1
q-rf_1239_sprint-routing_hard_v3-0074,obj-07-03-temperature-01-snm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0074,obj-06-04-temperature-02-cnm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0074,obj-14-02-temperature-01-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0075,obj-06-04-temperature-01,domain-06,2
q-rf_1239_sprint-routing_hard_v3-0075,obj-09-01-temperature-01,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0075,obj-06-04-temperature-01-snm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0075,obj-09-01-temperature-01-snm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0075,obj-07-03-temperature-01-cnm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0075,obj-14-02-temperature-02-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0076,obj-06-04-temperature-02,domain-06,2
q-rf_1239_sprint-routing_hard_v3-0076,obj-14-02-temperature-01,domain-14,2
q-rf_1239_sprint-routing_hard_v3-0076,obj-06-04-temperature-01-cnm01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0076,obj-14-02-temperature-01-snm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0076,obj-02-02-temperature-01,domain-02,1
q-rf_1239_sprint-routing_hard_v3-0076,obj-07-03-temperature-02-cnm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0076,obj-09-01-temperature-01-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0077,obj-07-04-temperature-03,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0077,obj-10-01-temperature-03,domain-10,2
q-rf_1239_sprint-routing_hard_v3-0077,obj-15-02-temperature-02,domain-15,2
q-rf_1239_sprint-routing_hard_v3-0077,obj-07-04-temperature-02-cnm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0077,obj-10-01-temperature-02-cnm01,domain-10,1
q-rf_1239_sprint-routing_hard_v3-0077,obj-15-02-temperature-01-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0077,obj-03-02-temperature-01-cnm01,domain-03,1
q-rf_1239_sprint-routing_hard_v3-0077,obj-14-03-temperature-01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0078,obj-07-04-temperature-01,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0078,obj-10-01-temperature-01,domain-10,2
q-rf_1239_sprint-routing_hard_v3-0078,obj-07-04-temperature-01-snm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0078,obj-10-01-temperature-01-snm01,domain-10,1
q-rf_1239_sprint-routing_hard_v3-0078,obj-14-03-temperature-01-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0078,obj-15-02-temperature-02-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0079,obj-07-04-temperature-02,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0079,obj-10-01-temperature-02,domain-10,2
q-rf_1239_sprint-routing_hard_v3-0079,obj-07-04-temperature-01-cnm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0079,obj-10-01-temperature-01-cnm01,domain-10,1
q-rf_1239_sprint-routing_hard_v3-0079,obj-03-02-temperature-01,domain-03,1
q-rf_1239_sprint-routing_hard_v3-0079,obj-14-03-temperature-02-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0080,obj-04-03-temperature-03,domain-04,2
q-rf_1239_sprint-routing_hard_v3-0080,obj-09-04-temperature-02,domain-09,2
q-rf_1239_sprint-routing_hard_v3-0080,obj-12-01-temperature-02,domain-12,2
q-rf_1239_sprint-routing_hard_v3-0080,obj-04-03-temperature-02-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0080,obj-09-04-temperature-01-cnm01,domain-09,1
q-rf_1239_sprint-routing_hard_v3-0080,obj-12-01-temperature-01-cnm01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0080,obj-05-02-temperature-01,domain-05,1
q-rf_1239_sprint-routing_hard_v3-0080,obj-16-03-temperature-02-cnm01,domain-16,1
q-rf_1239_sprint-routing_hard_v3-0081,obj-08-04-temperature-01,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0081,obj-11-01-temperature-01,domain-11,2
q-rf_1239_sprint-routing_hard_v3-0081,obj-08-04-temperature-01-snm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0081,obj-11-01-temperature-01-snm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0081,obj-04-02-temperature-02-cnm01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0081,obj-15-03-temperature-01-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0082,obj-08-04-temperature-02,domain-08,2
q-rf_1239_sprint-routing_hard_v3-0082,obj-11-01-temperature-02,domain-11,2
q-rf_1239_sprint-routing_hard_v3-0082,obj-08-04-temperature-01-cnm01,domain-08,1
q-rf_1239_sprint-routing_hard_v3-0082,obj-11-01-temperature-01-cnm01,domain-11,1
q-rf_1239_sprint-routing_hard_v3-0082,obj-04-02-temperature-01,domain-04,1
q-rf_1239_sprint-routing_hard_v3-0082,obj-15-03-temperature-02-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0083,obj-02-02-traffic_speed-03,domain-02,2
q-rf_1239_sprint-routing_hard_v3-0083,obj-07-03-traffic_speed-02,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0083,obj-02-02-traffic_speed-02-cnm01,domain-02,1
q-rf_1239_sprint-routing_hard_v3-0083,obj-07-03-traffic_speed-01-cnm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0083,obj-03-01-traffic_speed-01,domain-03,1
q-rf_1239_sprint-routing_hard_v3-0083,obj-06-04-traffic_speed-01,domain-06,1
q-rf_1239_sprint-routing_hard_v3-0083,obj-14-02-traffic_speed-02-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0084,obj-07-04-traffic_speed-01,domain-07,2
q-rf_1239_sprint-routing_hard_v3-0084,obj-10-01-traffic_speed-01,domain-10,2
q-rf_1239_sprint-routing_hard_v3-0084,obj-07-04-traffic_speed-01-snm01,domain-07,1
q-rf_1239_sprint-routing_hard_v3-0084,obj-10-01-traffic_speed-01-snm01,domain-10,1
q-rf_1239_sprint-routing_hard_v3-0084,obj-14-03-traffic_speed-01-cnm01,domain-14,1
q-rf_1239_sprint-routing_hard_v3-0084,obj-15-02-traffic_speed-02-cnm01,domain-15,1
q-rf_1239_sprint-routing_hard_v3-0085,obj-05-03-traffic_speed-02,domain-05,2
q-rf_1239_sprint-routing_hard_v3-0085,obj-13-01-traffic_speed-01,domain-13,2
q-rf_1239_sprint-routing_hard_v3-0085,obj-05-03-traffic_speed-01-cnm01,domain-05,1
q-rf_1239_sprint-routing_hard_v3-0085,obj-13-01-traffic_speed-01-snm01,domain-13,1
q-rf_1239_sprint-routing_hard_v3-0085,obj-01-01-traffic_speed-01,domain-01,1
q-rf_1239_sprint-routing_hard_v3-0085,obj-12-02-traffic_speed-02-cnm01,domain-12,1
q-rf_1239_sprint-routing_hard_v3-0086,obj-05-03-traffic_speed-03,domain-05,2
