domain_id,level,cell_id,parent_id,zone_bitmap,zone_type_bitmap,service_bitmap,freshness_bitmap,semantic_tag_bitmap,centroid_row,radius,object_count,controller_prefix,version,ttl_ms,export_budget
domain-01,2,domain-01-domain-01-zone-01-street_light_state-mc-2,domain-01-domain-01-zone-01-street_light_state,domain-01-zone-01,school_area,street_light_state,realtime|recent,dimming_schedule|outage_cluster|school_perimeter_fault|stadium_egress_lighting,39,0.344835,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-01-temperature,domain-01-root,domain-01-zone-01,school_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,40,0.46763,18,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-01-temperature-mc-1,domain-01-domain-01-zone-01-temperature,domain-01-zone-01,school_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|pedestrian_comfort,41,0.521857,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-01-temperature-mc-2,domain-01-domain-01-zone-01-temperature,domain-01-zone-01,school_area,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift,42,0.452342,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-01-traffic_speed,domain-01-root,domain-01-zone-01,school_area,traffic_speed,archival|realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown|school_zone_slowdown,43,0.47833,12,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-01-traffic_speed-mc-1,domain-01-domain-01-zone-01-traffic_speed,domain-01-zone-01,school_area,traffic_speed,archival|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown,44,0.341469,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-01-traffic_speed-mc-2,domain-01-domain-01-zone-01-traffic_speed,domain-01-zone-01,school_area,traffic_speed,realtime|recent,bus_lane_delay|congestion_spillback|event_dispersal|school_zone_slowdown,45,0.329921,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-air_quality_co2,domain-01-root,domain-01-zone-02,residential,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,46,0.569945,18,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-air_quality_co2-mc-1,domain-01-domain-01-zone-02-air_quality_co2,domain-01-zone-02,residential,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,47,0.607145,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-air_quality_co2-mc-2,domain-01-domain-01-zone-02-air_quality_co2,domain-01-zone-02,residential,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,48,0.400845,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-air_quality_pm25,domain-01-root,domain-01-zone-02,residential,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,49,0.398103,12,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-air_quality_pm25-mc-1,domain-01-domain-01-zone-02-air_quality_pm25,domain-01-zone-02,residential,air_quality_pm25,archival|realtime,construction_dust|industrial_plume|overnight_inversion|school_alert,50,0.317285,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-air_quality_pm25-mc-2,domain-01-domain-01-zone-02-air_quality_pm25,domain-01-zone-02,residential,air_quality_pm25,archival|recent,commuter_particulate|construction_dust|overnight_inversion|school_alert,51,0.340865,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-bus_arrival,domain-01-root,domain-01-zone-02,residential,bus_arrival,archival|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|school_dismissal_bunching,52,0.378441,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-bus_arrival-mc-1,domain-01-domain-01-zone-02-bus_arrival,domain-01-zone-02,residential,bus_arrival,recent,commuter_peak_headway|corridor_incident_diversion|school_dismissal_bunching,53,0.305167,3,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-bus_arrival-mc-2,domain-01-domain-01-zone-02-bus_arrival,domain-01-zone-02,residential,bus_arrival,archival|recent,event_shuttle_queue,54,0.246616,3,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-humidity,domain-01-root,domain-01-zone-02,residential,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,55,0.424227,18,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-humidity-mc-1,domain-01-domain-01-zone-02-humidity,domain-01-zone-02,residential,humidity,archival|realtime|recent,comfort_moisture|irrigation_buildup|morning_dampness|stagnant_air_pocket,56,0.377998,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-humidity-mc-2,domain-01-domain-01-zone-02-humidity,domain-01-zone-02,residential,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness,57,0.476232,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-noise_level,domain-01-root,domain-01-zone-02,residential,noise_level,archival|realtime|recent,construction_residual_noise|freight_corridor_noise|nightlife_spike|school_pickup_disturbance|stadium_dispersal_noise,58,0.406694,12,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-noise_level-mc-1,domain-01-domain-01-zone-02-noise_level,domain-01-zone-02,residential,noise_level,archival|realtime|recent,construction_residual_noise|nightlife_spike|school_pickup_disturbance,59,0.35846,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-noise_level-mc-2,domain-01-domain-01-zone-02-noise_level,domain-01-zone-02,residential,noise_level,archival|recent,construction_residual_noise|freight_corridor_noise|stadium_dispersal_noise,60,0.37342,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-parking_availability,domain-01-root,domain-01-zone-02,residential,parking_availability,archival|realtime|recent,commuter_transit_hub|curbside_short_stay|event_overflow|resident_night|stadium_guidance,61,0.492573,12,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-parking_availability-mc-1,domain-01-domain-01-zone-02-parking_availability,domain-01-zone-02,residential,parking_availability,archival|realtime,commuter_transit_hub|curbside_short_stay|resident_night|stadium_guidance,62,0.350647,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-parking_availability-mc-2,domain-01-domain-01-zone-02-parking_availability,domain-01-zone-02,residential,parking_availability,archival|recent,commuter_transit_hub|event_overflow|resident_night|stadium_guidance,63,0.339214,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-rainfall,domain-01-root,domain-01-zone-02,residential,rainfall,archival|realtime|recent,commuter_downpour|drainage_overflow|shower_burst|storm_runoff|venue_queue_rain,64,0.451411,12,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-rainfall-mc-1,domain-01-domain-01-zone-02-rainfall,domain-01-zone-02,residential,rainfall,archival|realtime|recent,commuter_downpour|shower_burst|storm_runoff|venue_queue_rain,65,0.346041,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-rainfall-mc-2,domain-01-domain-01-zone-02-rainfall,domain-01-zone-02,residential,rainfall,archival|recent,commuter_downpour|drainage_overflow|storm_runoff|venue_queue_rain,66,0.560579,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-street_light_state,domain-01-root,domain-01-zone-02,residential,street_light_state,archival|realtime|recent,dimming_schedule|maintenance_flicker|outage_cluster|school_perimeter_fault|stadium_egress_lighting,67,0.441003,12,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-street_light_state-mc-1,domain-01-domain-01-zone-02-street_light_state,domain-01-zone-02,residential,street_light_state,archival|realtime|recent,maintenance_flicker|outage_cluster|stadium_egress_lighting,68,0.343103,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-street_light_state-mc-2,domain-01-domain-01-zone-02-street_light_state,domain-01-zone-02,residential,street_light_state,archival|recent,dimming_schedule|maintenance_flicker|school_perimeter_fault,69,0.457223,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-temperature,domain-01-root,domain-01-zone-02,residential,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|microclimate_shift|pedestrian_comfort,70,0.442953,18,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-temperature-mc-1,domain-01-domain-01-zone-02-temperature,domain-01-zone-02,residential,temperature,archival|realtime|recent,cooling_gap|facade_reflection|heat_island|pedestrian_comfort,71,0.39921,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-temperature-mc-2,domain-01-domain-01-zone-02-temperature,domain-01-zone-02,residential,temperature,archival|realtime|recent,cooling_gap|facade_reflection|microclimate_shift,72,0.387877,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-02-traffic_speed,domain-01-root,domain-01-zone-02,residential,traffic_speed,archival|recent,bus_lane_delay|congestion_spillback|event_dispersal|freight_corridor_slowdown,73,0.346935,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-traffic_speed-mc-1,domain-01-domain-01-zone-02-traffic_speed,domain-01-zone-02,residential,traffic_speed,recent,bus_lane_delay|event_dispersal|freight_corridor_slowdown,74,0.283601,3,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-02-traffic_speed-mc-2,domain-01-domain-01-zone-02-traffic_speed,domain-01-zone-02,residential,traffic_speed,archival|recent,congestion_spillback,75,0.252363,3,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-03-air_quality_co2,domain-01-root,domain-01-zone-03,downtown,air_quality_co2,archival|realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission|transit_queue_buildup,76,0.502665,12,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-03-air_quality_co2-mc-1,domain-01-domain-01-zone-03-air_quality_co2,domain-01-zone-03,downtown,air_quality_co2,realtime|recent,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|traffic_corridor_emission,77,0.315197,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-03-air_quality_co2-mc-2,domain-01-domain-01-zone-03-air_quality_co2,domain-01-zone-03,downtown,air_quality_co2,archival|realtime,freight_terminal_emission|indoor_ventilation_strain|stadium_post_event_co2|transit_queue_buildup,78,0.343265,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-03-air_quality_pm25,domain-01-root,domain-01-zone-03,downtown,air_quality_pm25,archival|realtime|recent,commuter_particulate|construction_dust|industrial_plume|overnight_inversion|school_alert,79,0.437889,12,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-03-air_quality_pm25-mc-1,domain-01-domain-01-zone-03-air_quality_pm25,domain-01-zone-03,downtown,air_quality_pm25,archival|realtime|recent,commuter_particulate|industrial_plume|overnight_inversion|school_alert,80,0.351942,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-03-air_quality_pm25-mc-2,domain-01-domain-01-zone-03-air_quality_pm25,domain-01-zone-03,downtown,air_quality_pm25,archival|realtime,construction_dust|industrial_plume|overnight_inversion|school_alert,81,0.515372,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-03-bus_arrival,domain-01-root,domain-01-zone-03,downtown,bus_arrival,archival|realtime|recent,commuter_peak_headway|corridor_incident_diversion|event_shuttle_queue|hub_transfer_delay|school_dismissal_bunching,82,0.426176,12,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-03-bus_arrival-mc-1,domain-01-domain-01-zone-03-bus_arrival,domain-01-zone-03,downtown,bus_arrival,archival|realtime|recent,commuter_peak_headway|event_shuttle_queue|hub_transfer_delay,83,0.317439,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-03-bus_arrival-mc-2,domain-01-domain-01-zone-03-bus_arrival,domain-01-zone-03,downtown,bus_arrival,archival|realtime,corridor_incident_diversion|hub_transfer_delay|school_dismissal_bunching,84,0.439072,6,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,1,domain-01-domain-01-zone-03-humidity,domain-01-root,domain-01-zone-03,downtown,humidity,archival|realtime|recent,comfort_moisture|indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,85,0.438161,18,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-03-humidity-mc-1,domain-01-domain-01-zone-03-humidity,domain-01-zone-03,downtown,humidity,archival|realtime|recent,comfort_moisture|irrigation_buildup|morning_dampness|stagnant_air_pocket,86,0.330287,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
domain-01,2,domain-01-domain-01-zone-03-humidity-mc-2,domain-01-domain-01-zone-03-humidity,domain-01-zone-03,downtown,humidity,archival|realtime|recent,indoor_outdoor_drift|irrigation_buildup|morning_dampness|stagnant_air_pocket,87,0.43363,9,/hiroute/domain-01/controller,smartcity_v3::hiroute_hkm_v1,60000,64
