object_id,object_text_id,embedding_row
obj-01-03-rainfall-02-cnm01,text-obj-01-03-rainfall-02-cnm01,337
obj-01-03-rainfall-02-ncf01,text-obj-01-03-rainfall-02-ncf01,338
obj-01-03-rainfall-02-snm01,text-obj-01-03-rainfall-02-snm01,339
obj-01-03-rainfall-02-snm02,text-obj-01-03-rainfall-02-snm02,340
obj-01-03-rainfall-02-snm03,text-obj-01-03-rainfall-02-snm03,341
obj-01-03-street_light_state-01,text-obj-01-03-street_light_state-01,342
obj-01-03-street_light_state-01-cnm01,text-obj-01-03-street_light_state-01-cnm01,343
obj-01-03-street_light_state-01-ncf01,text-obj-01-03-street_light_state-01-ncf01,344
obj-01-03-street_light_state-01-snm01,text-obj-01-03-street_light_state-01-snm01,345
obj-01-03-street_light_state-01-snm02,text-obj-01-03-street_light_state-01-snm02,346
obj-01-03-street_light_state-01-snm03,text-obj-01-03-street_light_state-01-snm03,347
obj-01-03-street_light_state-02,text-obj-01-03-street_light_state-02,348
obj-01-03-street_light_state-02-cnm01,text-obj-01-03-street_light_state-02-cnm01,349
obj-01-03-street_light_state-02-ncf01,text-obj-01-03-street_light_state-02-ncf01,350
obj-01-03-street_light_state-02-snm01,text-obj-01-03-street_light_state-02-snm01,351
obj-01-03-street_light_state-02-snm02,text-obj-01-03-street_light_state-02-snm02,352
obj-01-03-street_light_state-02-snm03,text-obj-01-03-street_light_state-02-snm03,353
obj-01-03-temperature-01,text-obj-01-03-temperature-01,354
obj-01-03-temperature-01-cnm01,text-obj-01-03-temperature-01-cnm01,355
obj-01-03-temperature-01-ncf01,text-obj-01-03-temperature-01-ncf01,356
obj-01-03-temperature-01-snm01,text-obj-01-03-temperature-01-snm01,357
obj-01-03-temperature-01-snm02,text-obj-01-03-temperature-01-snm02,358
obj-01-03-temperature-01-snm03,text-obj-01-03-temperature-01-snm03,359
obj-01-03-temperature-02,text-obj-01-03-temperature-02,360
obj-01-03-temperature-02-cnm01,text-obj-01-03-temperature-02-cnm01,361
obj-01-03-temperature-02-ncf01,text-obj-01-03-temperature-02-ncf01,362
obj-01-03-temperature-02-snm01,text-obj-01-03-temperature-02-snm01,363
obj-01-03-temperature-02-snm02,text-obj-01-03-temperature-02-snm02,364
obj-01-03-temperature-02-snm03,text-obj-01-03-temperature-02-snm03,365
obj-01-03-temperature-03,text-obj-01-03-temperature-03,366
obj-01-03-temperature-03-cnm01,text-obj-01-03-temperature-03-cnm01,367
obj-01-03-temperature-03-ncf01,text-obj-01-03-temperature-03-ncf01,368
obj-01-03-temperature-03-snm01,text-obj-01-03-temperature-03-snm01,369
obj-01-03-temperature-03-snm02,text-obj-01-03-temperature-03-snm02,370
obj-01-03-temperature-03-snm03,text-obj-01-03-temperature-03-snm03,371
obj-01-03-traffic_speed-01,text-obj-01-03-traffic_speed-01,372
obj-01-03-traffic_speed-01-cnm01,text-obj-01-03-traffic_speed-01-cnm01,373
obj-01-03-traffic_speed-01-ncf01,text-obj-01-03-traffic_speed-01-ncf01,374
obj-01-03-traffic_speed-01-snm01,text-obj-01-03-traffic_speed-01-snm01,375
obj-01-03-traffic_speed-01-snm02,text-obj-01-03-traffic_speed-01-snm02,376
obj-01-03-traffic_speed-01-snm03,text-obj-01-03-traffic_speed-01-snm03,377
obj-01-03-traffic_speed-02,text-obj-01-03-traffic_speed-02,378
obj-01-03-traffic_speed-02-cnm01,text-obj-01-03-traffic_speed-02-cnm01,379
obj-01-03-traffic_speed-02-ncf01,text-obj-01-03-traffic_speed-02-ncf01,380
obj-01-03-traffic_speed-02-snm01,text-obj-01-03-traffic_speed-02-snm01,381
obj-01-03-traffic_speed-02-snm02,text-obj-01-03-traffic_speed-02-snm02,382
obj-01-03-traffic_speed-02-snm03,text-obj-01-03-traffic_speed-02-snm03,383
obj-01-04-air_quality_co2-01,text-obj-01-04-air_quality_co2-01,384
obj-01-04-air_quality_co2-01-cnm01,text-obj-01-04-air_quality_co2-01-cnm01,385
obj-01-04-air_quality_co2-01-ncf01,text-obj-01-04-air_quality_co2-01-ncf01,386
obj-01-04-air_quality_co2-01-snm01,text-obj-01-04-air_quality_co2-01-snm01,387
obj-01-04-air_quality_co2-01-snm02,text-obj-01-04-air_quality_co2-01-snm02,388
obj-01-04-air_quality_co2-01-snm03,text-obj-01-04-air_quality_co2-01-snm03,389
obj-01-04-air_quality_co2-02,text-obj-01-04-air_quality_co2-02,390
obj-01-04-air_quality_co2-02-cnm01,text-obj-01-04-air_quality_co2-02-cnm01,391
obj-01-04-air_quality_co2-02-ncf01,text-obj-01-04-air_quality_co2-02-ncf01,392
obj-01-04-air_quality_co2-02-snm01,text-obj-01-04-air_quality_co2-02-snm01,393
obj-01-04-air_quality_co2-02-snm02,text-obj-01-04-air_quality_co2-02-snm02,394
obj-01-04-air_quality_co2-02-snm03,text-obj-01-04-air_quality_co2-02-snm03,395
obj-01-04-air_quality_co2-03,text-obj-01-04-air_quality_co2-03,396
obj-01-04-air_quality_co2-03-cnm01,text-obj-01-04-air_quality_co2-03-cnm01,397
obj-01-04-air_quality_co2-03-ncf01,text-obj-01-04-air_quality_co2-03-ncf01,398
obj-01-04-air_quality_co2-03-snm01,text-obj-01-04-air_quality_co2-03-snm01,399
obj-01-04-air_quality_co2-03-snm02,text-obj-01-04-air_quality_co2-03-snm02,400
obj-01-04-air_quality_co2-03-snm03,text-obj-01-04-air_quality_co2-03-snm03,401
obj-01-04-air_quality_pm25-01,text-obj-01-04-air_quality_pm25-01,402
obj-01-04-air_quality_pm25-01-cnm01,text-obj-01-04-air_quality_pm25-01-cnm01,403
obj-01-04-air_quality_pm25-01-ncf01,text-obj-01-04-air_quality_pm25-01-ncf01,404
obj-01-04-air_quality_pm25-01-snm01,text-obj-01-04-air_quality_pm25-01-snm01,405
obj-01-04-air_quality_pm25-01-snm02,text-obj-01-04-air_quality_pm25-01-snm02,406
obj-01-04-air_quality_pm25-01-snm03,text-obj-01-04-air_quality_pm25-01-snm03,407
obj-01-04-air_quality_pm25-02,text-obj-01-04-air_quality_pm25-02,408
obj-01-04-air_quality_pm25-02-cnm01,text-obj-01-04-air_quality_pm25-02-cnm01,409
obj-01-04-air_quality_pm25-02-ncf01,text-obj-01-04-air_quality_pm25-02-ncf01,410
obj-01-04-air_quality_pm25-02-snm01,text-obj-01-04-air_quality_pm25-02-snm01,411
obj-01-04-air_quality_pm25-02-snm02,text-obj-01-04-air_quality_pm25-02-snm02,412
obj-01-04-air_quality_pm25-02-snm03,text-obj-01-04-air_quality_pm25-02-snm03,413
obj-01-04-air_quality_pm25-03,text-obj-01-04-air_quality_pm25-03,414
obj-01-04-air_quality_pm25-03-cnm01,text-obj-01-04-air_quality_pm25-03-cnm01,415
obj-01-04-air_quality_pm25-03-ncf01,text-obj-01-04-air_quality_pm25-03-ncf01,416
obj-01-04-air_quality_pm25-03-snm01,text-obj-01-04-air_quality_pm25-03-snm01,417
obj-01-04-air_quality_pm25-03-snm02,text-obj-01-04-air_quality_pm25-03-snm02,418
obj-01-04-air_quality_pm25-03-snm03,text-obj-01-04-air_quality_pm25-03-snm03,419
obj-01-04-bus_arrival-01,text-obj-01-04-bus_arrival-01,420
obj-01-04-bus_arrival-01-cnm01,text-obj-01-04-bus_arrival-01-cnm01,421
obj-01-04-bus_arrival-01-ncf01,text-obj-01-04-bus_arrival-01-ncf01,422
obj-01-04-bus_arrival-01-snm01,text-obj-01-04-bus_arrival-01-snm01,423
obj-01-04-bus_arrival-01-snm02,text-obj-01-04-bus_arrival-01-snm02,424
obj-01-04-bus_arrival-01-snm03,text-obj-01-04-bus_arrival-01-snm03,425
obj-01-04-humidity-01,text-obj-01-04-humidity-01,426
obj-01-04-humidity-01-cnm01,text-obj-01-04-humidity-01-cnm01,427
obj-01-04-humidity-01-ncf01,text-obj-01-04-humidity-01-ncf01,428
obj-01-04-humidity-01-snm01,text-obj-01-04-humidity-01-snm01,429
obj-01-04-humidity-01-snm02,text-obj-01-04-humidity-01-snm02,430
obj-01-04-humidity-01-snm03,text-obj-01-04-humidity-01-snm03,431
obj-01-04-humidity-02,text-obj-01-04-humidity-02,432
obj-01-04-humidity-02-cnm01,text-obj-01-04-humidity-02-cnm01,433
obj-01-04-humidity-02-ncf01,text-obj-01-04-humidity-02-ncf01,434
obj-01-04-humidity-02-snm01,text-obj-01-04-humidity-02-snm01,435
obj-01-04-humidity-02-snm02,text-obj-01-04-humidity-02-snm02,436
obj-01-04-humidity-02-snm03,text-obj-01-04-humidity-02-snm03,437
obj-01-04-humidity-03,text-obj-01-04-humidity-03,438
obj-01-04-humidity-03-cnm01,text-obj-01-04-humidity-03-cnm01,439
obj-01-04-humidity-03-ncf01,text-obj-01-04-humidity-03-ncf01,440
obj-01-04-humidity-03-snm01,text-obj-01-04-humidity-03-snm01,441
obj-01-04-humidity-03-snm02,text-obj-01-04-humidity-03-snm02,442
obj-01-04-humidity-03-snm03,text-obj-01-04-humidity-03-snm03,443
obj-01-04-noise_level-01,text-obj-01-04-noise_level-01,444
obj-01-04-noise_level-01-cnm01,text-obj-01-04-noise_level-01-cnm01,445
obj-01-04-noise_level-01-ncf01,text-obj-01-04-noise_level-01-ncf01,446
obj-01-04-noise_level-01-snm01,text-obj-01-04-noise_level-01-snm01,447
obj-01-04-noise_level-01-snm02,text-obj-01-04-noise_level-01-snm02,448
obj-01-04-noise_level-01-snm03,text-obj-01-04-noise_level-01-snm03,449
obj-01-04-noise_level-02,text-obj-01-04-noise_level-02,450
obj-01-04-noise_level-02-cnm01,text-obj-01-04-noise_level-02-cnm01,451
obj-01-04-noise_level-02-ncf01,text-obj-01-04-noise_level-02-ncf01,452
obj-01-04-noise_level-02-snm01,text-obj-01-04-noise_level-02-snm01,453
obj-01-04-noise_level-02-snm02,text-obj-01-04-noise_level-02-snm02,454
obj-01-04-noise_level-02-snm03,text-obj-01-04-noise_level-02-snm03,455
obj-01-04-parking_availability-01,text-obj-01-04-parking_availability-01,456
obj-01-04-parking_availability-01-cnm01,text-obj-01-04-parking_availability-01-cnm01,457
obj-01-04-parking_availability-01-ncf01,text-obj-01-04-parking_availability-01-ncf01,458
obj-01-04-parking_availability-01-snm01,text-obj-01-04-parking_availability-01-snm01,459
obj-01-04-parking_availability-01-snm02,text-obj-01-04-parking_availability-01-snm02,460
obj-01-04-parking_availability-01-snm03,text-obj-01-04-parking_availability-01-snm03,461
obj-01-04-rainfall-01,text-obj-01-04-rainfall-01,462
obj-01-04-rainfall-01-cnm01,text-obj-01-04-rainfall-01-cnm01,463
obj-01-04-rainfall-01-ncf01,text-obj-01-04-rainfall-01-ncf01,464
obj-01-04-rainfall-01-snm01,text-obj-01-04-rainfall-01-snm01,465
obj-01-04-rainfall-01-snm02,text-obj-01-04-rainfall-01-snm02,466
obj-01-04-rainfall-01-snm03,text-obj-01-04-rainfall-01-snm03,467
obj-01-04-rainfall-02,text-obj-01-04-rainfall-02,468
obj-01-04-rainfall-02-cnm01,text-obj-01-04-rainfall-02-cnm01,469
obj-01-04-rainfall-02-ncf01,text-obj-01-04-rainfall-02-ncf01,470
obj-01-04-rainfall-02-snm01,text-obj-01-04-rainfall-02-snm01,471
obj-01-04-rainfall-02-snm02,text-obj-01-04-rainfall-02-snm02,472
obj-01-04-rainfall-02-snm03,text-obj-01-04-rainfall-02-snm03,473
obj-01-04-street_light_state-01,text-obj-01-04-street_light_state-01,474
obj-01-04-street_light_state-01-cnm01,text-obj-01-04-street_light_state-01-cnm01,475
obj-01-04-street_light_state-01-ncf01,text-obj-01-04-street_light_state-01-ncf01,476
obj-01-04-street_light_state-01-snm01,text-obj-01-04-street_light_state-01-snm01,477
obj-01-04-street_light_state-01-snm02,text-obj-01-04-street_light_state-01-snm02,478
obj-01-04-street_light_state-01-snm03,text-obj-01-04-street_light_state-01-snm03,479
obj-01-04-street_light_state-02,text-obj-01-04-street_light_state-02,480
obj-01-04-street_light_state-02-cnm01,text-obj-01-04-street_light_state-02-cnm01,481
obj-01-04-street_light_state-02-ncf01,text-obj-01-04-street_light_state-02-ncf01,482
obj-01-04-street_light_state-02-snm01,text-obj-01-04-street_light_state-02-snm01,483
obj-01-04-street_light_state-02-snm02,text-obj-01-04-street_light_state-02-snm02,484
obj-01-04-street_light_state-02-snm03,text-obj-01-04-street_light_state-02-snm03,485
obj-01-04-temperature-01,text-obj-01-04-temperature-01,486
obj-01-04-temperature-01-cnm01,text-obj-01-04-temperature-01-cnm01,487
obj-01-04-temperature-01-ncf01,text-obj-01-04-temperature-01-ncf01,488
obj-01-04-temperature-01-snm01,text-obj-01-04-temperature-01-snm01,489
obj-01-04-temperature-01-snm02,text-obj-01-04-temperature-01-snm02,490
obj-01-04-temperature-01-snm03,text-obj-01-04-temperature-01-snm03,491
obj-01-04-temperature-02,text-obj-01-04-temperature-02,492
obj-01-04-temperature-02-cnm01,text-obj-01-04-temperature-02-cnm01,493
obj-01-04-temperature-02-ncf01,text-obj-01-04-temperature-02-ncf01,494
obj-01-04-temperature-02-snm01,text-obj-01-04-temperature-02-snm01,495
obj-01-04-temperature-02-snm02,text-obj-01-04-temperature-02-snm02,496
obj-01-04-temperature-02-snm03,text-obj-01-04-temperature-02-snm03,497
obj-01-04-temperature-03,text-obj-01-04-temperature-03,498
obj-01-04-temperature-03-cnm01,text-obj-01-04-temperature-03-cnm01,499
obj-01-04-temperature-03-ncf01,text-obj-01-04-temperature-03-ncf01,500
obj-01-04-temperature-03-snm01,text-obj-01-04-temperature-03-snm01,501
obj-01-04-temperature-03-snm02,text-obj-01-04-temperature-03-snm02,502
obj-01-04-temperature-03-snm03,text-obj-01-04-temperature-03-snm03,503
obj-01-04-traffic_speed-01,text-obj-01-04-traffic_speed-01,504
obj-01-04-traffic_speed-01-cnm01,text-obj-01-04-traffic_speed-01-cnm01,505
obj-01-04-traffic_speed-01-ncf01,text-obj-01-04-traffic_speed-01-ncf01,506
obj-01-04-traffic_speed-01-snm01,text-obj-01-04-traffic_speed-01-snm01,507
obj-01-04-traffic_speed-01-snm02,text-obj-01-04-traffic_speed-01-snm02,508
obj-01-04-traffic_speed-01-snm03,text-obj-01-04-traffic_speed-01-snm03,509
obj-02-01-air_quality_co2-01,text-obj-02-01-air_quality_co2-01,510
obj-02-01-air_quality_co2-01-cnm01,text-obj-02-01-air_quality_co2-01-cnm01,511
obj-02-01-air_quality_co2-01-ncf01,text-obj-02-01-air_quality_co2-01-ncf01,512
obj-02-01-air_quality_co2-01-snm01,text-obj-02-01-air_quality_co2-01-snm01,513
obj-02-01-air_quality_co2-01-snm02,text-obj-02-01-air_quality_co2-01-snm02,514
obj-02-01-air_quality_co2-01-snm03,text-obj-02-01-air_quality_co2-01-snm03,515
obj-02-01-air_quality_co2-02,text-obj-02-01-air_quality_co2-02,516
obj-02-01-air_quality_co2-02-cnm01,text-obj-02-01-air_quality_co2-02-cnm01,517
obj-02-01-air_quality_co2-02-ncf01,text-obj-02-01-air_quality_co2-02-ncf01,518
obj-02-01-air_quality_co2-02-snm01,text-obj-02-01-air_quality_co2-02-snm01,519
obj-02-01-air_quality_co2-02-snm02,text-obj-02-01-air_quality_co2-02-snm02,520
obj-02-01-air_quality_co2-02-snm03,text-obj-02-01-air_quality_co2-02-snm03,521
obj-02-01-air_quality_pm25-01,text-obj-02-01-air_quality_pm25-01,522
obj-02-01-air_quality_pm25-01-cnm01,text-obj-02-01-air_quality_pm25-01-cnm01,523
obj-02-01-air_quality_pm25-01-ncf01,text-obj-02-01-air_quality_pm25-01-ncf01,524
obj-02-01-air_quality_pm25-01-snm01,text-obj-02-01-air_quality_pm25-01-snm01,525
obj-02-01-air_quality_pm25-01-snm02,text-obj-02-01-air_quality_pm25-01-snm02,526
obj-02-01-air_quality_pm25-01-snm03,text-obj-02-01-air_quality_pm25-01-snm03,527
obj-02-01-air_quality_pm25-02,text-obj-02-01-air_quality_pm25-02,528
obj-02-01-air_quality_pm25-02-cnm01,text-obj-02-01-air_quality_pm25-02-cnm01,529
obj-02-01-air_quality_pm25-02-ncf01,text-obj-02-01-air_quality_pm25-02-ncf01,530
obj-02-01-air_quality_pm25-02-snm01,text-obj-02-01-air_quality_pm25-02-snm01,531
obj-02-01-air_quality_pm25-02-snm02,text-obj-02-01-air_quality_pm25-02-snm02,532
obj-02-01-air_quality_pm25-02-snm03,text-obj-02-01-air_quality_pm25-02-snm03,533
obj-02-01-bus_arrival-01,text-obj-02-01-bus_arrival-01,534
obj-02-01-bus_arrival-01-cnm01,text-obj-02-01-bus_arrival-01-cnm01,535
obj-02-01-bus_arrival-01-ncf01,text-obj-02-01-bus_arrival-01-ncf01,536
obj-02-01-bus_arrival-01-snm01,text-obj-02-01-bus_arrival-01-snm01,537
obj-02-01-bus_arrival-01-snm02,text-obj-02-01-bus_arrival-01-snm02,538
obj-02-01-bus_arrival-01-snm03,text-obj-02-01-bus_arrival-01-snm03,539
obj-02-01-bus_arrival-02,text-obj-02-01-bus_arrival-02,540
obj-02-01-bus_arrival-02-cnm01,text-obj-02-01-bus_arrival-02-cnm01,541
obj-02-01-bus_arrival-02-ncf01,text-obj-02-01-bus_arrival-02-ncf01,542
obj-02-01-bus_arrival-02-snm01,text-obj-02-01-bus_arrival-02-snm01,543
obj-02-01-bus_arrival-02-snm02,text-obj-02-01-bus_arrival-02-snm02,544
obj-02-01-bus_arrival-02-snm03,text-obj-02-01-bus_arrival-02-snm03,545
obj-02-01-bus_arrival-03,text-obj-02-01-bus_arrival-03,546
obj-02-01-bus_arrival-03-cnm01,text-obj-02-01-bus_arrival-03-cnm01,547
obj-02-01-bus_arrival-03-ncf01,text-obj-02-01-bus_arrival-03-ncf01,548
obj-02-01-bus_arrival-03-snm01,text-obj-02-01-bus_arrival-03-snm01,549
obj-02-01-bus_arrival-03-snm02,text-obj-02-01-bus_arrival-03-snm02,550
obj-02-01-bus_arrival-03-snm03,text-obj-02-01-bus_arrival-03-snm03,551
obj-02-01-humidity-01,text-obj-02-01-humidity-01,552
obj-02-01-humidity-01-cnm01,text-obj-02-01-humidity-01-cnm01,553
obj-02-01-humidity-01-ncf01,text-obj-02-01-humidity-01-ncf01,554
obj-02-01-humidity-01-snm01,text-obj-02-01-humidity-01-snm01,555
obj-02-01-humidity-01-snm02,text-obj-02-01-humidity-01-snm02,556
obj-02-01-humidity-01-snm03,text-obj-02-01-humidity-01-snm03,557
obj-02-01-humidity-02,text-obj-02-01-humidity-02,558
obj-02-01-humidity-02-cnm01,text-obj-02-01-humidity-02-cnm01,559
obj-02-01-humidity-02-ncf01,text-obj-02-01-humidity-02-ncf01,560
obj-02-01-humidity-02-snm01,text-obj-02-01-humidity-02-snm01,561
obj-02-01-humidity-02-snm02,text-obj-02-01-humidity-02-snm02,562
obj-02-01-humidity-02-snm03,text-obj-02-01-humidity-02-snm03,563
obj-02-01-noise_level-01,text-obj-02-01-noise_level-01,564
obj-02-01-noise_level-01-cnm01,text-obj-02-01-noise_level-01-cnm01,565
obj-02-01-noise_level-01-ncf01,text-obj-02-01-noise_level-01-ncf01,566
obj-02-01-noise_level-01-snm01,text-obj-02-01-noise_level-01-snm01,567
obj-02-01-noise_level-01-snm02,text-obj-02-01-noise_level-01-snm02,568
obj-02-01-noise_level-01-snm03,text-obj-02-01-noise_level-01-snm03,569
obj-02-01-noise_level-02,text-obj-02-01-noise_level-02,570
obj-02-01-noise_level-02-cnm01,text-obj-02-01-noise_level-02-cnm01,571
obj-02-01-noise_level-02-ncf01,text-obj-02-01-noise_level-02-ncf01,572
obj-02-01-noise_level-02-snm01,text-obj-02-01-noise_level-02-snm01,573
obj-02-01-noise_level-02-snm02,text-obj-02-01-noise_level-02-snm02,574
obj-02-01-noise_level-02-snm03,text-obj-02-01-noise_level-02-snm03,575
obj-02-01-parking_availability-01,text-obj-02-01-parking_availability-01,576
obj-02-01-parking_availability-01-cnm01,text-obj-02-01-parking_availability-01-cnm01,577
obj-02-01-parking_availability-01-ncf01,text-obj-02-01-parking_availability-01-ncf01,578
obj-02-01-parking_availability-01-snm01,text-obj-02-01-parking_availability-01-snm01,579
obj-02-01-parking_availability-01-snm02,text-obj-02-01-parking_availability-01-snm02,580
obj-02-01-parking_availability-01-snm03,text-obj-02-01-parking_availability-01-snm03,581
obj-02-01-parking_availability-02,text-obj-02-01-parking_availability-02,582
obj-02-01-parking_availability-02-cnm01,text-obj-02-01-parking_availability-02-cnm01,583
obj-02-01-parking_availability-02-ncf01,text-obj-02-01-parking_availability-02-ncf01,584
obj-02-01-parking_availability-02-snm01,text-obj-02-01-parking_availability-02-snm01,585
obj-02-01-parking_availability-02-snm02,text-obj-02-01-parking_availability-02-snm02,586
obj-02-01-parking_availability-02-snm03,text-obj-02-01-parking_availability-02-snm03,587
obj-02-01-parking_availability-03,text-obj-02-01-parking_availability-03,588
obj-02-01-parking_availability-03-cnm01,text-obj-02-01-parking_availability-03-cnm01,589
obj-02-01-parking_availability-03-ncf01,text-obj-02-01-parking_availability-03-ncf01,590
obj-02-01-parking_availability-03-snm01,text-obj-02-01-parking_availability-03-snm01,591
obj-02-01-parking_availability-03-snm02,text-obj-02-01-parking_availability-03-snm02,592
obj-02-01-parking_availability-03-snm03,text-obj-02-01-parking_availability-03-snm03,593
obj-02-01-rainfall-01,text-obj-02-01-rainfall-01,594
obj-02-01-rainfall-01-cnm01,text-obj-02-01-rainfall-01-cnm01,595
obj-02-01-rainfall-01-ncf01,text-obj-02-01-rainfall-01-ncf01,596
obj-02-01-rainfall-01-snm01,text-obj-02-01-rainfall-01-snm01,597
obj-02-01-rainfall-01-snm02,text-obj-02-01-rainfall-01-snm02,598
obj-02-01-rainfall-01-snm03,text-obj-02-01-rainfall-01-snm03,599
obj-02-01-rainfall-02,text-obj-02-01-rainfall-02,600
obj-02-01-rainfall-02-cnm01,text-obj-02-01-rainfall-02-cnm01,601
obj-02-01-rainfall-02-ncf01,text-obj-02-01-rainfall-02-ncf01,602
obj-02-01-rainfall-02-snm01,text-obj-02-01-rainfall-02-snm01,603
obj-02-01-rainfall-02-snm02,text-obj-02-01-rainfall-02-snm02,604
obj-02-01-rainfall-02-snm03,text-obj-02-01-rainfall-02-snm03,605
obj-02-01-street_light_state-01,text-obj-02-01-street_light_state-01,606
obj-02-01-street_light_state-01-cnm01,text-obj-02-01-street_light_state-01-cnm01,607
obj-02-01-street_light_state-01-ncf01,text-obj-02-01-street_light_state-01-ncf01,608
obj-02-01-street_light_state-01-snm01,text-obj-02-01-street_light_state-01-snm01,609
obj-02-01-street_light_state-01-snm02,text-obj-02-01-street_light_state-01-snm02,610
obj-02-01-street_light_state-01-snm03,text-obj-02-01-street_light_state-01-snm03,611
