centroid_row,domain_id,level,cell_id
1659,domain-14,2,domain-14-domain-14-zone-03-street_light_state-mc-2
1660,domain-14,1,domain-14-domain-14-zone-03-temperature
1661,domain-14,2,domain-14-domain-14-zone-03-temperature-mc-1
1662,domain-14,2,domain-14-domain-14-zone-03-temperature-mc-2
1663,domain-14,1,domain-14-domain-14-zone-03-traffic_speed
1664,domain-14,2,domain-14-domain-14-zone-03-traffic_speed-mc-1
1665,domain-14,2,domain-14-domain-14-zone-03-traffic_speed-mc-2
1666,domain-14,1,domain-14-domain-14-zone-04-air_quality_co2
1667,domain-14,2,domain-14-domain-14-zone-04-air_quality_co2-mc-1
1668,domain-14,2,domain-14-domain-14-zone-04-air_quality_co2-mc-2
1669,domain-14,1,domain-14-domain-14-zone-04-air_quality_pm25
1670,domain-14,2,domain-14-domain-14-zone-04-air_quality_pm25-mc-1
1671,domain-14,2,domain-14-domain-14-zone-04-air_quality_pm25-mc-2
1672,domain-14,1,domain-14-domain-14-zone-04-bus_arrival
1673,domain-14,2,domain-14-domain-14-zone-04-bus_arrival-mc-1
1674,domain-14,2,domain-14-domain-14-zone-04-bus_arrival-mc-2
1675,domain-14,1,domain-14-domain-14-zone-04-humidity
1676,domain-14,2,domain-14-domain-14-zone-04-humidity-mc-1
1677,domain-14,2,domain-14-domain-14-zone-04-humidity-mc-2
1678,domain-14,1,domain-14-domain-14-zone-04-noise_level
1679,domain-14,2,domain-14-domain-14-zone-04-noise_level-mc-1
1680,domain-14,2,domain-14-domain-14-zone-04-noise_level-mc-2
1681,domain-14,1,domain-14-domain-14-zone-04-parking_availability
1682,domain-14,2,domain-14-domain-14-zone-04-parking_availability-mc-1
1683,domain-14,2,domain-14-domain-14-zone-04-parking_availability-mc-2
1684,domain-14,1,domain-14-domain-14-zone-04-rainfall
1685,domain-14,2,domain-14-domain-14-zone-04-rainfall-mc-1
1686,domain-14,2,domain-14-domain-14-zone-04-rainfall-mc-2
1687,domain-14,1,domain-14-domain-14-zone-04-street_light_state
1688,domain-14,2,domain-14-domain-14-zone-04-street_light_state-mc-1
1689,domain-14,2,domain-14-domain-14-zone-04-street_light_state-mc-2
1690,domain-14,1,domain-14-domain-14-zone-04-temperature
1691,domain-14,2,domain-14-domain-14-zone-04-temperature-mc-1
1692,domain-14,2,domain-14-domain-14-zone-04-temperature-mc-2
1693,domain-14,1,domain-14-domain-14-zone-04-traffic_speed
1694,domain-14,2,domain-14-domain-14-zone-04-traffic_speed-mc-1
1695,domain-14,2,domain-14-domain-14-zone-04-traffic_speed-mc-2
1696,domain-15,1,domain-15-domain-15-zone-01-air_quality_co2
1697,domain-15,2,domain-15-domain-15-zone-01-air_quality_co2-mc-1
1698,domain-15,2,domain-15-domain-15-zone-01-air_quality_co2-mc-2
1699,domain-15,1,domain-15-domain-15-zone-01-air_quality_pm25
1700,domain-15,2,domain-15-domain-15-zone-01-air_quality_pm25-mc-1
1701,domain-15,2,domain-15-domain-15-zone-01-air_quality_pm25-mc-2
1702,domain-15,1,domain-15-domain-15-zone-01-bus_arrival
1703,domain-15,2,domain-15-domain-15-zone-01-bus_arrival-mc-1
1704,domain-15,2,domain-15-domain-15-zone-01-bus_arrival-mc-2
1705,domain-15,1,domain-15-domain-15-zone-01-humidity
1706,domain-15,2,domain-15-domain-15-zone-01-humidity-mc-1
1707,domain-15,2,domain-15-domain-15-zone-01-humidity-mc-2
1708,domain-15,1,domain-15-domain-15-zone-01-noise_level
1709,domain-15,2,domain-15-domain-15-zone-01-noise_level-mc-1
1710,domain-15,2,domain-15-domain-15-zone-01-noise_level-mc-2
1711,domain-15,1,domain-15-domain-15-zone-01-parking_availability
1712,domain-15,2,domain-15-domain-15-zone-01-parking_availability-mc-1
1713,domain-15,2,domain-15-domain-15-zone-01-parking_availability-mc-2
1714,domain-15,1,domain-15-domain-15-zone-01-rainfall
1715,domain-15,2,domain-15-domain-15-zone-01-rainfall-mc-1
1716,domain-15,2,domain-15-domain-15-zone-01-rainfall-mc-2
1717,domain-15,1,domain-15-domain-15-zone-01-street_light_state
1718,domain-15,2,domain-15-domain-15-zone-01-street_light_state-mc-1
1719,domain-15,2,domain-15-domain-15-zone-01-street_light_state-mc-2
1720,domain-15,1,domain-15-domain-15-zone-01-temperature
1721,domain-15,2,domain-15-domain-15-zone-01-temperature-mc-1
1722,domain-15,2,domain-15-domain-15-zone-01-temperature-mc-2
1723,domain-15,1,domain-15-domain-15-zone-01-traffic_speed
1724,domain-15,2,domain-15-domain-15-zone-01-traffic_speed-mc-1
1725,domain-15,2,domain-15-domain-15-zone-01-traffic_speed-mc-2
1726,domain-15,1,domain-15-domain-15-zone-02-air_quality_co2
1727,domain-15,2,domain-15-domain-15-zone-02-air_quality_co2-mc-1
1728,domain-15,2,domain-15-domain-15-zone-02-air_quality_co2-mc-2
1729,domain-15,1,domain-15-domain-15-zone-02-air_quality_pm25
1730,domain-15,2,domain-15-domain-15-zone-02-air_quality_pm25-mc-1
1731,domain-15,2,domain-15-domain-15-zone-02-air_quality_pm25-mc-2
1732,domain-15,1,domain-15-domain-15-zone-02-bus_arrival
1733,domain-15,2,domain-15-domain-15-zone-02-bus_arrival-mc-1
1734,domain-15,2,domain-15-domain-15-zone-02-bus_arrival-mc-2
1735,domain-15,1,domain-15-domain-15-zone-02-humidity
1736,domain-15,2,domain-15-domain-15-zone-02-humidity-mc-1
1737,domain-15,2,domain-15-domain-15-zone-02-humidity-mc-2
1738,domain-15,1,domain-15-domain-15-zone-02-noise_level
1739,domain-15,2,domain-15-domain-15-zone-02-noise_level-mc-1
1740,domain-15,2,domain-15-domain-15-zone-02-noise_level-mc-2
1741,domain-15,1,domain-15-domain-15-zone-02-parking_availability
1742,domain-15,2,domain-15-domain-15-zone-02-parking_availability-mc-1
1743,domain-15,2,domain-15-domain-15-zone-02-parking_availability-mc-2
1744,domain-15,1,domain-15-domain-15-zone-02-rainfall
1745,domain-15,2,domain-15-domain-15-zone-02-rainfall-mc-1
1746,domain-15,2,domain-15-domain-15-zone-02-rainfall-mc-2
1747,domain-15,1,domain-15-domain-15-zone-02-street_light_state
1748,domain-15,2,domain-15-domain-15-zone-02-street_light_state-mc-1
1749,domain-15,2,domain-15-domain-15-zone-02-street_light_state-mc-2
1750,domain-15,1,domain-15-domain-15-zone-02-temperature
1751,domain-15,2,domain-15-domain-15-zone-02-temperature-mc-1
1752,domain-15,2,domain-15-domain-15-zone-02-temperature-mc-2
1753,domain-15,1,domain-15-domain-15-zone-02-traffic_speed
1754,domain-15,2,domain-15-domain-15-zone-02-traffic_speed-mc-1
1755,domain-15,2,domain-15-domain-15-zone-02-traffic_speed-mc-2
1756,domain-15,1,domain-15-domain-15-zone-03-air_quality_co2
1757,domain-15,2,domain-15-domain-15-zone-03-air_quality_co2-mc-1
1758,domain-15,2,domain-15-domain-15-zone-03-air_quality_co2-mc-2
1759,domain-15,1,domain-15-domain-15-zone-03-air_quality_pm25
1760,domain-15,2,domain-15-domain-15-zone-03-air_quality_pm25-mc-1
1761,domain-15,2,domain-15-domain-15-zone-03-air_quality_pm25-mc-2
1762,domain-15,1,domain-15-domain-15-zone-03-bus_arrival
1763,domain-15,2,domain-15-domain-15-zone-03-bus_arrival-mc-1
1764,domain-15,2,domain-15-domain-15-zone-03-bus_arrival-mc-2
1765,domain-15,1,domain-15-domain-15-zone-03-humidity
1766,domain-15,2,domain-15-domain-15-zone-03-humidity-mc-1
1767,domain-15,2,domain-15-domain-15-zone-03-humidity-mc-2
1768,domain-15,1,domain-15-domain-15-zone-03-noise_level
1769,domain-15,2,domain-15-domain-15-zone-03-noise_level-mc-1
1770,domain-15,2,domain-15-domain-15-zone-03-noise_level-mc-2
1771,domain-15,1,domain-15-domain-15-zone-03-parking_availability
1772,domain-15,2,domain-15-domain-15-zone-03-parking_availability-mc-1
1773,domain-15,2,domain-15-domain-15-zone-03-parking_availability-mc-2
1774,domain-15,1,domain-15-domain-15-zone-03-rainfall
1775,domain-15,2,domain-15-domain-15-zone-03-rainfall-mc-1
1776,domain-15,2,domain-15-domain-15-zone-03-rainfall-mc-2
1777,domain-15,1,domain-15-domain-15-zone-03-street_light_state
1778,domain-15,2,domain-15-domain-15-zone-03-street_light_state-mc-1
1779,domain-15,2,domain-15-domain-15-zone-03-street_light_state-mc-2
1780,domain-15,1,domain-15-domain-15-zone-03-temperature
1781,domain-15,2,domain-15-domain-15-zone-03-temperature-mc-1
1782,domain-15,2,domain-15-domain-15-zone-03-temperature-mc-2
1783,domain-15,1,domain-15-domain-15-zone-03-traffic_speed
1784,domain-15,2,domain-15-domain-15-zone-03-traffic_speed-mc-1
1785,domain-15,2,domain-15-domain-15-zone-03-traffic_speed-mc-2
1786,domain-15,1,domain-15-domain-15-zone-04-air_quality_co2
1787,domain-15,2,domain-15-domain-15-zone-04-air_quality_co2-mc-1
1788,domain-15,2,domain-15-domain-15-zone-04-air_quality_co2-mc-2
1789,domain-15,1,domain-15-domain-15-zone-04-air_quality_pm25
1790,domain-15,2,domain-15-domain-15-zone-04-air_quality_pm25-mc-1
1791,domain-15,2,domain-15-domain-15-zone-04-air_quality_pm25-mc-2
1792,domain-15,1,domain-15-domain-15-zone-04-bus_arrival
1793,domain-15,2,domain-15-domain-15-zone-04-bus_arrival-mc-1
1794,domain-15,2,domain-15-domain-15-zone-04-bus_arrival-mc-2
1795,domain-15,1,domain-15-domain-15-zone-04-humidity
1796,domain-15,2,domain-15-domain-15-zone-04-humidity-mc-1
1797,domain-15,2,domain-15-domain-15-zone-04-humidity-mc-2
1798,domain-15,1,domain-15-domain-15-zone-04-noise_level
1799,domain-15,2,domain-15-domain-15-zone-04-noise_level-mc-1
1800,domain-15,2,domain-15-domain-15-zone-04-noise_level-mc-2
1801,domain-15,1,domain-15-domain-15-zone-04-parking_availability
1802,domain-15,2,domain-15-domain-15-zone-04-parking_availability-mc-1
1803,domain-15,2,domain-15-domain-15-zone-04-parking_availability-mc-2
1804,domain-15,1,domain-15-domain-15-zone-04-rainfall
1805,domain-15,2,domain-15-domain-15-zone-04-rainfall-mc-1
1806,domain-15,2,domain-15-domain-15-zone-04-rainfall-mc-2
1807,domain-15,1,domain-15-domain-15-zone-04-street_light_state
1808,domain-15,2,domain-15-domain-15-zone-04-street_light_state-mc-1
1809,domain-15,2,domain-15-domain-15-zone-04-street_light_state-mc-2
1810,domain-15,1,domain-15-domain-15-zone-04-temperature
1811,domain-15,2,domain-15-domain-15-zone-04-temperature-mc-1
1812,domain-15,2,domain-15-domain-15-zone-04-temperature-mc-2
1813,domain-15,1,domain-15-domain-15-zone-04-traffic_speed
1814,domain-15,2,domain-15-domain-15-zone-04-traffic_speed-mc-1
1815,domain-15,2,domain-15-domain-15-zone-04-traffic_speed-mc-2
1816,domain-16,1,domain-16-domain-16-zone-01-air_quality_co2
1817,domain-16,2,domain-16-domain-16-zone-01-air_quality_co2-mc-1
1818,domain-16,2,domain-16-domain-16-zone-01-air_quality_co2-mc-2
1819,domain-16,1,domain-16-domain-16-zone-01-air_quality_pm25
1820,domain-16,2,domain-16-domain-16-zone-01-air_quality_pm25-mc-1
1821,domain-16,2,domain-16-domain-16-zone-01-air_quality_pm25-mc-2
1822,domain-16,1,domain-16-domain-16-zone-01-bus_arrival
1823,domain-16,2,domain-16-domain-16-zone-01-bus_arrival-mc-1
1824,domain-16,2,domain-16-domain-16-zone-01-bus_arrival-mc-2
1825,domain-16,1,domain-16-domain-16-zone-01-humidity
1826,domain-16,2,domain-16-domain-16-zone-01-humidity-mc-1
1827,domain-16,2,domain-16-domain-16-zone-01-humidity-mc-2
1828,domain-16,1,domain-16-domain-16-zone-01-noise_level
1829,domain-16,2,domain-16-domain-16-zone-01-noise_level-mc-1
1830,domain-16,2,domain-16-domain-16-zone-01-noise_level-mc-2
1831,domain-16,1,domain-16-domain-16-zone-01-parking_availability
1832,domain-16,2,domain-16-domain-16-zone-01-parking_availability-mc-1
1833,domain-16,2,domain-16-domain-16-zone-01-parking_availability-mc-2
1834,domain-16,1,domain-16-domain-16-zone-01-rainfall
1835,domain-16,2,domain-16-domain-16-zone-01-rainfall-mc-1
1836,domain-16,2,domain-16-domain-16-zone-01-rainfall-mc-2
1837,domain-16,1,domain-16-domain-16-zone-01-street_light_state
1838,domain-16,2,domain-16-domain-16-zone-01-street_light_state-mc-1
1839,domain-16,2,domain-16-domain-16-zone-01-street_light_state-mc-2
1840,domain-16,1,domain-16-domain-16-zone-01-temperature
1841,domain-16,2,domain-16-domain-16-zone-01-temperature-mc-1
1842,domain-16,2,domain-16-domain-16-zone-01-temperature-mc-2
1843,domain-16,1,domain-16-domain-16-zone-01-traffic_speed
1844,domain-16,2,domain-16-domain-16-zone-01-traffic_speed-mc-1
1845,domain-16,2,domain-16-domain-16-zone-01-traffic_speed-mc-2
1846,domain-16,1,domain-16-domain-16-zone-02-air_quality_co2
1847,domain-16,2,domain-16-domain-16-zone-02-air_quality_co2-mc-1
1848,domain-16,2,domain-16-domain-16-zone-02-air_quality_co2-mc-2
1849,domain-16,1,domain-16-domain-16-zone-02-air_quality_pm25
1850,domain-16,2,domain-16-domain-16-zone-02-air_quality_pm25-mc-1
1851,domain-16,2,domain-16-domain-16-zone-02-air_quality_pm25-mc-2
1852,domain-16,1,domain-16-domain-16-zone-02-bus_arrival
1853,domain-16,2,domain-16-domain-16-zone-02-bus_arrival-mc-1
1854,domain-16,2,domain-16-domain-16-zone-02-bus_arrival-mc-2
1855,domain-16,1,domain-16-domain-16-zone-02-humidity
1856,domain-16,2,domain-16-domain-16-zone-02-humidity-mc-1
1857,domain-16,2,domain-16-domain-16-zone-02-humidity-mc-2
1858,domain-16,1,domain-16-domain-16-zone-02-noise_level
1859,domain-16,2,domain-16-domain-16-zone-02-noise_level-mc-1
1860,domain-16,2,domain-16-domain-16-zone-02-noise_level-mc-2
1861,domain-16,1,domain-16-domain-16-zone-02-parking_availability
1862,domain-16,2,domain-16-domain-16-zone-02-parking_availability-mc-1
1863,domain-16,2,domain-16-domain-16-zone-02-parking_availability-mc-2
1864,domain-16,1,domain-16-domain-16-zone-02-rainfall
1865,domain-16,2,domain-16-domain-16-zone-02-rainfall-mc-1
1866,domain-16,2,domain-16-domain-16-zone-02-rainfall-mc-2
1867,domain-16,1,domain-16-domain-16-zone-02-street_light_state
1868,domain-16,2,domain-16-domain-16-zone-02-street_light_state-mc-1
1869,domain-16,2,domain-16-domain-16-zone-02-street_light_state-mc-2
1870,domain-16,1,domain-16-domain-16-zone-02-temperature
1871,domain-16,2,domain-16-domain-16-zone-02-temperature-mc-1
1872,domain-16,2,domain-16-domain-16-zone-02-temperature-mc-2
1873,domain-16,1,domain-16-domain-16-zone-02-traffic_speed
1874,domain-16,2,domain-16-domain-16-zone-02-traffic_speed-mc-1
1875,domain-16,2,domain-16-domain-16-zone-02-traffic_speed-mc-2
1876,domain-16,1,domain-16-domain-16-zone-03-air_quality_co2
1877,domain-16,2,domain-16-domain-16-zone-03-air_quality_co2-mc-1
1878,domain-16,2,domain-16-domain-16-zone-03-air_quality_co2-mc-2
1879,domain-16,1,domain-16-domain-16-zone-03-air_quality_pm25
1880,domain-16,2,domain-16-domain-16-zone-03-air_quality_pm25-mc-1
1881,domain-16,2,domain-16-domain-16-zone-03-air_quality_pm25-mc-2
1882,domain-16,1,domain-16-domain-16-zone-03-bus_arrival
1883,domain-16,2,domain-16-domain-16-zone-03-bus_arrival-mc-1
1884,domain-16,2,domain-16-domain-16-zone-03-bus_arrival-mc-2
1885,domain-16,1,domain-16-domain-16-zone-03-humidity
1886,domain-16,2,domain-16-domain-16-zone-03-humidity-mc-1
1887,domain-16,2,domain-16-domain-16-zone-03-humidity-mc-2
1888,domain-16,1,domain-16-domain-16-zone-03-noise_level
1889,domain-16,2,domain-16-domain-16-zone-03-noise_level-mc-1
1890,domain-16,2,domain-16-domain-16-zone-03-noise_level-mc-2
1891,domain-16,1,domain-16-domain-16-zone-03-parking_availability
1892,domain-16,2,domain-16-domain-16-zone-03-parking_availability-mc-1
1893,domain-16,2,domain-16-domain-16-zone-03-parking_availability-mc-2
1894,domain-16,1,domain-16-domain-16-zone-03-rainfall
1895,domain-16,2,domain-16-domain-16-zone-03-rainfall-mc-1
1896,domain-16,2,domain-16-domain-16-zone-03-rainfall-mc-2
1897,domain-16,1,domain-16-domain-16-zone-03-street_light_state
1898,domain-16,2,domain-16-domain-16-zone-03-street_light_state-mc-1
1899,domain-16,2,domain-16-domain-16-zone-03-street_light_state-mc-2
1900,domain-16,1,domain-16-domain-16-zone-03-temperature
1901,domain-16,2,domain-16-domain-16-zone-03-temperature-mc-1
1902,domain-16,2,domain-16-domain-16-zone-03-temperature-mc-2
1903,domain-16,1,domain-16-domain-16-zone-03-traffic_speed
1904,domain-16,2,domain-16-domain-16-zone-03-traffic_speed-mc-1
1905,domain-16,2,domain-16-domain-16-zone-03-traffic_speed-mc-2
1906,domain-16,1,domain-16-domain-16-zone-04-air_quality_co2
1907,domain-16,2,domain-16-domain-16-zone-04-air_quality_co2-mc-1
1908,domain-16,2,domain-16-domain-16-zone-04-air_quality_co2-mc-2
1909,domain-16,1,domain-16-domain-16-zone-04-air_quality_pm25
1910,domain-16,2,domain-16-domain-16-zone-04-air_quality_pm25-mc-1
1911,domain-16,2,domain-16-domain-16-zone-04-air_quality_pm25-mc-2
1912,domain-16,1,domain-16-domain-16-zone-04-bus_arrival
1913,domain-16,2,domain-16-domain-16-zone-04-bus_arrival-mc-1
1914,domain-16,2,domain-16-domain-16-zone-04-bus_arrival-mc-2
1915,domain-16,1,domain-16-domain-16-zone-04-humidity
1916,domain-16,2,domain-16-domain-16-zone-04-humidity-mc-1
1917,domain-16,2,domain-16-domain-16-zone-04-humidity-mc-2
1918,domain-16,1,domain-16-domain-16-zone-04-noise_level
1919,domain-16,2,domain-16-domain-16-zone-04-noise_level-mc-1
1920,domain-16,2,domain-16-domain-16-zone-04-noise_level-mc-2
1921,domain-16,1,domain-16-domain-16-zone-04-parking_availability
1922,domain-16,2,domain-16-domain-16-zone-04-parking_availability-mc-1
1923,domain-16,2,domain-16-domain-16-zone-04-parking_availability-mc-2
1924,domain-16,1,domain-16-domain-16-zone-04-rainfall
1925,domain-16,2,domain-16-domain-16-zone-04-rainfall-mc-1
1926,domain-16,2,domain-16-domain-16-zone-04-rainfall-mc-2
1927,domain-16,1,domain-16-domain-16-zone-04-street_light_state
1928,domain-16,2,domain-16-domain-16-zone-04-street_light_state-mc-1
1929,domain-16,2,domain-16-domain-16-zone-04-street_light_state-mc-2
1930,domain-16,1,domain-16-domain-16-zone-04-temperature
1931,domain-16,2,domain-16-domain-16-zone-04-temperature-mc-1
1932,domain-16,2,domain-16-domain-16-zone-04-temperature-mc-2
1933,domain-16,1,domain-16-domain-16-zone-04-traffic_speed
1934,domain-16,2,domain-16-domain-16-zone-04-traffic_speed-mc-1
1935,domain-16,2,domain-16-domain-16-zone-04-traffic_speed-mc-2
